Ponto;Lat;Lon;Altura;Altura G;Altura C;Lon UTM;Lat UTM
AUTO9628;-23,96961;-46,33764;-2,415;-4,57;2,155;363906,928340548;7348492,58755698
AUTO9629;-23,96961;-46,33765;-2,408;-4,57;2,162;363905,910804046;7348492,57790439
AUTO9630;-23,96961;-46,33766;-2,392;-4,57;2,178;363904,893267542;7348492,56825173
AUTO9631;-23,96961;-46,33767;-2,353;-4,57;2,217;363903,875731035;7348492,558599
AUTO9632;-23,9696;-46,33768;-2,466;-4,57;2,104;363902,847689782;7348493,65628453
AUTO9633;-23,9696;-46,33769;-2,432;-4,57;2,138;363901,830153191;7348493,64663166
AUTO9634;-23,9696;-46,33771;-2,473;-4,57;2,097;363899,795079999;7348493,62732569
AUTO9635;-23,96959;-46,33772;-2,474;-4,57;2,096;363898,767038347;7348494,72501096
AUTO9636;-23,96959;-46,33773;-2,393;-4,57;2,177;363897,749501666;7348494,7153578
AUTO9637;-23,96959;-46,33774;-2,294;-4,57;2,276;363896,731964982;7348494,70570456
AUTO9638;-23,96959;-46,33776;-2,361;-4,57;2,209;363894,696891605;7348494,68639788
AUTO9639;-23,96959;-46,33777;-2,436;-4,57;2,134;363893,679354914;7348494,67674443
AUTO9640;-23,96958;-46,33778;-2,44;-4,57;2,13;363892,651312698;7348495,77442928
AUTO9641;-23,96958;-46,33779;-2,472;-4,57;2,098;363891,633775922;7348495,76477569
AUTO9642;-23,96958;-46,33781;-2,435;-4,57;2,135;363889,59870236;7348495,74546829
AUTO9643;-23,96958;-46,33782;-2,394;-4,57;2,176;363888,581165575;7348495,73581448
AUTO9644;-23,96958;-46,33783;-2,412;-4,57;2,158;363887,563628788;7348495,7261606
AUTO9645;-23,96957;-46,33784;-2,401;-4,57;2,169;363886,535586009;7348496,82384504
AUTO9646;-23,96957;-46,33786;-2,374;-4,57;2,196;363884,500512263;7348496,80453693
AUTO9647;-23,96957;-46,33787;-2,342;-4,57;2,228;363883,482975385;7348496,79488276
AUTO9648;-23,96957;-46,33788;-2,319;-4,57;2,251;363882,465438506;7348496,78522852
AUTO9649;-23,96957;-46,33789;-2,356;-4,57;2,214;363881,447901622;7348496,77557421
AUTO9650;-23,96956;-46,33791;-2,377;-4,57;2,193;363879,402321313;7348497,86360379
AUTO9651;-23,96956;-46,33792;-2,366;-4,57;2,204;363878,384784344;7348497,85394926
AUTO9652;-23,96956;-46,33793;-2,346;-4,57;2,224;363877,367247371;7348497,84429467
AUTO9653;-23,96956;-46,33794;-2,308;-4,57;2,262;363876,349710395;7348497,83464
AUTO9654;-23,96956;-46,33795;-2,31;-4,57;2,26;363875,332173417;7348497,82498526
AUTO9655;-23,96955;-46,33797;-2,311;-4,57;2,259;363873,28659245;7348498,91301399
AUTO9656;-23,96955;-46,33798;-2,332;-4,57;2,238;363872,269055385;7348498,90335903
AUTO9657;-23,96955;-46,33799;-2,33;-4,57;2,24;363871,251518317;7348498,89370401
AUTO9658;-23,96954;-46,338;-2,324;-4,57;2,246;363870,223474012;7348499,99138734
AUTO9659;-23,96954;-46,33801;-2,295;-4,57;2,275;363869,205936861;7348499,98173217
AUTO9660;-23,96954;-46,33803;-2,327;-4,57;2,243;363867,170862547;7348499,96242162
AUTO9661;-23,96954;-46,33804;-2,265;-4,57;2,305;363866,153325387;7348499,95276624
AUTO9662;-23,96954;-46,33805;-2,209;-4,57;2,361;363865,135788223;7348499,94311078
AUTO9663;-23,96953;-46,33806;-2,185;-4,57;2,385;363864,107743356;7348501,0407937
AUTO9664;-23,96953;-46,33808;-2,25;-4,57;2,32;363862,072668859;7348501,02148244
AUTO9665;-23,96953;-46,33809;-2,27;-4,57;2,3;363861,055131605;7348501,01182669
AUTO9666;-23,96953;-46,3381;-2,291;-4,57;2,279;363860,037594349;7348501,00217088
AUTO9667;-23,96953;-46,33811;-2,261;-4,57;2,309;363859,02005709;7348500,99251499
AUTO9668;-23,96952;-46,33812;-2,248;-4,57;2,322;363857,99201166;7348502,0901975
AUTO9669;-23,96952;-46,33813;-2,206;-4,57;2,364;363856,974474318;7348502,08054147
AUTO9670;-23,96952;-46,33815;-2,235;-4,57;2,335;363854,939399623;7348502,0612292
AUTO9671;-23,96952;-46,33816;-2,256;-4,57;2,314;363853,921862271;7348502,05157296
AUTO9672;-23,96951;-46,33817;-2,295;-4,57;2,275;363852,893816361;7348503,14925512
AUTO9673;-23,96951;-46,33818;-2,274;-4,57;2,296;363851,876278925;7348503,13959873
AUTO9674;-23,96951;-46,33819;-2,254;-4,57;2,316;363850,858741487;7348503,12994228
AUTO9675;-23,96951;-46,3382;-2,209;-4,57;2,361;363849,841204044;7348503,12028575
AUTO9676;-23,9695;-46,33821;-2,173;-4,57;2,397;363848,813157735;7348504,21796764
AUTO9677;-23,9695;-46,33822;-2,181;-4,57;2,389;363847,795620209;7348504,20831096
AUTO9678;-23,9695;-46,33824;-2,24;-4,57;2,33;363845,76054515;7348504,1889974
AUTO9679;-23,9695;-46,33825;-2,293;-4,57;2,277;363844,743007615;7348504,17934052
AUTO9680;-23,9695;-46,33826;-2,299;-4,57;2,271;363843,725470079;7348504,16968355
AUTO9681;-23,9695;-46,33827;-2,368;-4,57;2,202;363842,70793254;7348504,16002652
AUTO9682;-23,9695;-46,33828;-2,484;-4,57;2,086;363841,690394998;7348504,15036942
AUTO9683;-23,96949;-46,3383;-2,508;-4,57;2,062;363839,644810335;7348505,23839351
AUTO9684;-23,96949;-46,33831;-2,485;-4,57;2,085;363838,627272705;7348505,22873619
AUTO9685;-23,96949;-46,33832;-2,447;-4,57;2,123;363837,609735073;7348505,2190788
AUTO9686;-23,96949;-46,33833;-2,495;-4,57;2,075;363836,592197439;7348505,20942134
AUTO9687;-23,96949;-46,33834;-2,586;-4,57;1,984;363835,574659801;7348505,1997638
AUTO9688;-23,96949;-46,33836;-2,597;-4,57;1,973;363833,539584517;7348505,18044851
AUTO9689;-23,96949;-46,33837;-2,679;-4,57;1,891;363832,522046872;7348505,17079076
AUTO9690;-23,96948;-46,33838;-2,652;-4,57;1,918;363831,493999028;7348506,26847148
AUTO9691;-23,96948;-46,33839;-2,597;-4,57;1,973;363830,476461298;7348506,25881358
AUTO9692;-23,96948;-46,33841;-2,679;-4,57;1,891;363828,441385829;7348506,23949758
AUTO9693;-23,96948;-46,33842;-2,705;-4,57;1,865;363827,423848091;7348506,22983947
AUTO9694;-23,96948;-46,33843;-2,74;-4,57;1,83;363826,40631035;7348506,22018129
AUTO9695;-23,96948;-46,33844;-2,78;-4,57;1,79;363825,388772606;7348506,21052303
AUTO9696;-23,96948;-46,33846;-2,831;-4,57;1,739;363823,353697109;7348506,19120631
AUTO9697;-23,96948;-46,33847;-2,842;-4,57;1,728;363822,336159356;7348506,18154784
AUTO9698;-23,96948;-46,33848;-2,821;-4,57;1,749;363821,318621601;7348506,1718893
AUTO9699;-23,96948;-46,33849;-2,869;-4,57;1,701;363820,301083843;7348506,16223068
AUTO9700;-23,96947;-46,33851;-2,818;-4,57;1,752;363818,255497106;7348507,25025181
AUTO9701;-23,96947;-46,33852;-2,781;-4,57;1,789;363817,23795926;7348507,24059298
AUTO9702;-23,96947;-46,33853;-2,853;-4,57;1,717;363816,220421413;7348507,23093408
AUTO9703;-23,96947;-46,33855;-2,877;-4,57;1,693;363814,185345709;7348507,21161606
AUTO9704;-23,96947;-46,33856;-2,925;-4,57;1,645;363813,167807852;7348507,20195694
AUTO9705;-23,96946;-46,33857;-2,924;-4,57;1,646;363812,139758314;7348508,29963635
AUTO9706;-23,96947;-46,33858;-2,988;-4,57;1,582;363811,132732132;7348507,18263849
AUTO9707;-23,96947;-46,3386;-3,003;-4,57;1,567;363809,097656399;7348507,16331975
AUTO9708;-23,96946;-46,3386;-2,979;-4,57;1,591;363809,087144483;7348508,27065836
AUTO9709;-23,96946;-46,3386;-3,032;-4,57;1,538;363809,087144483;7348508,27065836
AUTO9710;-23,96946;-46,3386;-2,958;-4,57;1,612;363809,087144483;7348508,27065836
AUTO9711;-23,96947;-46,3386;-2,947;-4,57;1,623;363809,097656399;7348507,16331975
AUTO9712;-23,96947;-46,3386;-2,917;-4,57;1,653;363809,097656399;7348507,16331975
AUTO9713;-23,96948;-46,3386;-2,893;-4,57;1,677;363809,108168318;7348506,05598114
AUTO9714;-23,96949;-46,33861;-2,821;-4,57;1,749;363808,101142528;7348504,93898305
AUTO9715;-23,9695;-46,33861;-2,73;-4,57;1,84;363808,111654535;7348503,83164444
AUTO9716;-23,96951;-46,33861;-2,712;-4,57;1,858;363808,122166545;7348502,72430582
AUTO9717;-23,96952;-46,33861;-2,643;-4,57;1,927;363808,13267856;7348501,61696721
AUTO9718;-23,96953;-46,33861;-2,591;-4,57;1,979;363808,143190578;7348500,50962859
AUTO9719;-23,96954;-46,33861;-2,531;-4,57;2,039;363808,153702601;7348499,40228997
AUTO9720;-23,96955;-46,33861;-2,514;-4,57;2,056;363808,164214628;7348498,29495136
AUTO9721;-23,96956;-46,33861;-2,524;-4,57;2,046;363808,174726659;7348497,18761273
AUTO9722;-23,96957;-46,33862;-2,467;-4,57;2,103;363807,167701608;7348496,07061453
AUTO9723;-23,96958;-46,33862;-2,448;-4,57;2,122;363807,178213726;7348494,9632759
AUTO9724;-23,96959;-46,33862;-2,437;-4,57;2,133;363807,188725848;7348493,85593728
AUTO9725;-23,9696;-46,33862;-2,475;-4,57;2,095;363807,199237974;7348492,74859865
AUTO9726;-23,96961;-46,33862;-2,463;-4,57;2,107;363807,209750105;7348491,64126002
AUTO9727;-23,96963;-46,33863;-2,412;-4,57;2,158;363806,21323776;7348489,41692308
AUTO9728;-23,96964;-46,33863;-2,396;-4,57;2,174;363806,223749981;7348488,30958444
AUTO9729;-23,96965;-46,33863;-2,423;-4,57;2,147;363806,234262207;7348487,2022458
AUTO9730;-23,96966;-46,33863;-2,421;-4,57;2,149;363806,244774436;7348486,09490716
AUTO9731;-23,96967;-46,33863;-2,434;-4,57;2,136;363806,25528667;7348484,98756852
AUTO9732;-23,96968;-46,33864;-2,445;-4,57;2,125;363805,24826268;7348483,87057012
AUTO9733;-23,96969;-46,33864;-2,479;-4,57;2,091;363805,258775;7348482,76323147
AUTO9734;-23,9697;-46,33864;-2,48;-4,57;2,09;363805,269287325;7348481,65589282
AUTO9735;-23,96971;-46,33865;-2,52;-4,57;2,05;363804,262263659;7348480,53889433
AUTO9736;-23,96972;-46,33865;-2,551;-4,57;2,019;363804,27277607;7348479,43155568
AUTO9737;-23,96973;-46,33865;-2,605;-4,57;1,965;363804,283288486;7348478,32421702
AUTO9738;-23,96974;-46,33866;-2,584;-4,57;1,986;363803,276265144;7348477,20721844
AUTO9739;-23,96975;-46,33866;-2,612;-4,57;1,958;363803,286777647;7348476,09987978
AUTO9740;-23,96976;-46,33866;-2,638;-4,57;1,932;363803,297290154;7348474,99254112
AUTO9741;-23,96978;-46,33866;-2,685;-4,57;1,885;363803,31831518;7348472,77786379
AUTO9742;-23,96979;-46,33867;-2,73;-4,57;1,84;363802,311292327;7348471,66086511
AUTO9743;-23,9698;-46,33867;-2,762;-4,57;1,808;363802,321804929;7348470,55352644
AUTO9744;-23,96981;-46,33867;-2,732;-4,57;1,838;363802,332317535;7348469,44618776
AUTO9745;-23,96982;-46,33868;-2,722;-4,57;1,848;363801,325295007;7348468,329189
AUTO9746;-23,96983;-46,33868;-2,718;-4,57;1,852;363801,3358077;7348467,22185032
AUTO9747;-23,96984;-46,33868;-2,746;-4,57;1,824;363801,346320397;7348466,11451164
AUTO9748;-23,96985;-46,33868;-2,762;-4,57;1,808;363801,356833098;7348465,00717296
AUTO9749;-23,96986;-46,33868;-2,789;-4,57;1,781;363801,367345804;7348463,89983428
AUTO9750;-23,96987;-46,33869;-2,773;-4,57;1,797;363800,360323764;7348462,78283541
AUTO9751;-23,96989;-46,33869;-2,777;-4,57;1,793;363800,381349353;7348460,56815803
AUTO9752;-23,9699;-46,33869;-2,769;-4,57;1,801;363800,391862153;7348459,46081934
AUTO9753;-23,96991;-46,33869;-2,752;-4,57;1,818;363800,402374958;7348458,35348065
AUTO9754;-23,96992;-46,3387;-2,726;-4,57;1,844;363799,395353407;7348457,23648169
AUTO9755;-23,96993;-46,3387;-2,797;-4,57;1,773;363799,405866299;7348456,12914299
AUTO9756;-23,96994;-46,3387;-2,759;-4,57;1,811;363799,416379194;7348455,02180429
AUTO9757;-23,96995;-46,3387;-2,748;-4,57;1,822;363799,426892094;7348453,91446559
AUTO9758;-23,96995;-46,3387;-2,785;-4,57;1,785;363799,426892094;7348453,91446559
AUTO9759;-23,96996;-46,3387;-2,803;-4,57;1,767;363799,437404998;7348452,80712689
AUTO9760;-23,96997;-46,3387;-2,811;-4,57;1,759;363799,447917907;7348451,69978818
AUTO9761;-23,96998;-46,33871;-2,808;-4,57;1,762;363798,440896929;7348450,58278912
AUTO9762;-23,96999;-46,33871;-2,85;-4,57;1,72;363798,451409924;7348449,47545041
AUTO9763;-23,97;-46,33871;-2,836;-4,57;1,734;363798,461922923;7348448,3681117
AUTO9764;-23,97;-46,33871;-2,836;-4,57;1,734;363798,461922923;7348448,3681117
AUTO9765;-23,97;-46,33871;-2,83;-4,57;1,74;363798,461922923;7348448,3681117
AUTO9766;-23,97;-46,33871;-2,842;-4,57;1,728;363798,461922923;7348448,3681117
AUTO9767;-23,97;-46,33871;-2,853;-4,57;1,717;363798,461922923;7348448,3681117
AUTO9768;-23,97;-46,33871;-2,85;-4,57;1,72;363798,461922923;7348448,3681117
AUTO9769;-23,97;-46,33871;-2,837;-4,57;1,733;363798,461922923;7348448,3681117
AUTO9770;-23,97;-46,33871;-2,837;-4,57;1,733;363798,461922923;7348448,3681117
AUTO9771;-23,97;-46,33871;-2,842;-4,57;1,728;363798,461922923;7348448,3681117
AUTO9772;-23,97;-46,33871;-2,844;-4,57;1,726;363798,461922923;7348448,3681117
AUTO9773;-23,97;-46,33871;-2,789;-4,57;1,781;363798,461922923;7348448,3681117
AUTO9774;-23,97;-46,33871;-2,81;-4,57;1,76;363798,461922923;7348448,3681117
AUTO9775;-23,97;-46,33871;-2,823;-4,57;1,747;363798,461922923;7348448,3681117
AUTO9776;-23,97;-46,33871;-2,802;-4,57;1,768;363798,461922923;7348448,3681117
AUTO9777;-23,97;-46,33871;-2,81;-4,57;1,76;363798,461922923;7348448,3681117
AUTO9778;-23,97;-46,33871;-2,84;-4,57;1,73;363798,461922923;7348448,3681117
AUTO9779;-23,97001;-46,33871;-2,845;-4,57;1,725;363798,472435927;7348447,26077299
AUTO9780;-23,97001;-46,33871;-2,809;-4,57;1,761;363798,472435927;7348447,26077299
AUTO9781;-23,97001;-46,33871;-2,851;-4,57;1,719;363798,472435927;7348447,26077299
AUTO9782;-23,97002;-46,33871;-2,843;-4,57;1,727;363798,482948934;7348446,15343428
AUTO9783;-23,97003;-46,33871;-2,833;-4,57;1,737;363798,493461946;7348445,04609556
AUTO9784;-23,97004;-46,33871;-2,81;-4,57;1,76;363798,503974961;7348443,93875684
AUTO9785;-23,97005;-46,33871;-2,839;-4,57;1,731;363798,514487981;7348442,83141813
AUTO9786;-23,97005;-46,33872;-2,849;-4,57;1,721;363797,496954638;7348442,82175768
AUTO9787;-23,97006;-46,33872;-2,822;-4,57;1,748;363797,507467741;7348441,71441896
AUTO9788;-23,97007;-46,33872;-2,789;-4,57;1,781;363797,517980848;7348440,60708023
AUTO9789;-23,97008;-46,33872;-2,811;-4,57;1,759;363797,528493958;7348439,49974151
AUTO9790;-23,9701;-46,33872;-2,84;-4,57;1,73;363797,549520193;7348437,28506405
AUTO9791;-23,97011;-46,33872;-2,855;-4,57;1,715;363797,560033316;7348436,17772532
AUTO9792;-23,97012;-46,33872;-2,879;-4,57;1,691;363797,570546443;7348435,07038659
AUTO9793;-23,97013;-46,33872;-2,868;-4,57;1,702;363797,581059575;7348433,96304786
AUTO9794;-23,97014;-46,33872;-2,888;-4,57;1,682;363797,591572711;7348432,85570913
AUTO9795;-23,97015;-46,33872;-2,925;-4,57;1,645;363797,602085851;7348431,74837039
AUTO9796;-23,97016;-46,33872;-2,943;-4,57;1,627;363797,612598995;7348430,64103166
AUTO9797;-23,97018;-46,33873;-2,961;-4,57;1,609;363796,616092971;7348428,41669362
AUTO9798;-23,97019;-46,33873;-2,971;-4,57;1,599;363796,626606206;7348427,30935488
AUTO9799;-23,9702;-46,33873;-3,014;-4,57;1,556;363796,637119446;7348426,20201613
AUTO9800;-23,97021;-46,33873;-3,064;-4,57;1,506;363796,647632689;7348425,09467739
AUTO9801;-23,97022;-46,33873;-3,071;-4,57;1,499;363796,658145936;7348423,98733864
AUTO9802;-23,97023;-46,33873;-3,102;-4,57;1,468;363796,668659188;7348422,87999989
AUTO9803;-23,97024;-46,33873;-3,044;-4,57;1,526;363796,679172444;7348421,77266114
AUTO9804;-23,97026;-46,33873;-3,04;-4,57;1,53;363796,700198967;7348419,55798364
AUTO9805;-23,97027;-46,33874;-3,025;-4,57;1,545;363795,693180616;7348418,44098422
AUTO9806;-23,97028;-46,33874;-3,044;-4,57;1,526;363795,703693967;7348417,33364546
AUTO9807;-23,97029;-46,33874;-3,102;-4,57;1,468;363795,714207322;7348416,2263067
AUTO9808;-23,9703;-46,33875;-3,098;-4,57;1,472;363794,707189294;7348415,1093072
AUTO9809;-23,97031;-46,33875;-3,086;-4,57;1,484;363794,717702736;7348414,00196843
AUTO9810;-23,97032;-46,33875;-3,096;-4,57;1,474;363794,728216182;7348412,89462967
AUTO9811;-23,97034;-46,33875;-3,091;-4,57;1,479;363794,749243086;7348410,67995213
AUTO9812;-23,97035;-46,33876;-3,072;-4,57;1,498;363793,742225548;7348409,56295253
AUTO9813;-23,97036;-46,33876;-3,076;-4,57;1,494;363793,752739089;7348408,45561375
AUTO9814;-23,97037;-46,33876;-3,122;-4,57;1,448;363793,763252635;7348407,34827498
AUTO9815;-23,97038;-46,33876;-3,134;-4,57;1,436;363793,773766184;7348406,2409362
AUTO9816;-23,97039;-46,33876;-3,129;-4,57;1,441;363793,784279738;7348405,13359742
AUTO9817;-23,97041;-46,33876;-3,156;-4,57;1,414;363793,805306857;7348402,91891986
AUTO9818;-23,97042;-46,33877;-3,177;-4,57;1,393;363792,798289975;7348401,80192015
AUTO9819;-23,97043;-46,33877;-3,205;-4,57;1,365;363792,808803623;7348400,69458136
AUTO9820;-23,97044;-46,33877;-3,206;-4,57;1,364;363792,819317276;7348399,58724257
AUTO9821;-23,97045;-46,33878;-3,231;-4,57;1,339;363791,812300717;7348398,47024277
AUTO9822;-23,97046;-46,33878;-3,286;-4,57;1,284;363791,822814457;7348397,36290398
AUTO9823;-23,97048;-46,33878;-3,321;-4,57;1,249;363791,843841949;7348395,14822639
AUTO9824;-23,97049;-46,33879;-3,329;-4,57;1,241;363790,836825796;7348394,0312265
AUTO9825;-23,9705;-46,33879;-3,342;-4,57;1,228;363790,847339631;7348392,92388769
AUTO9826;-23,97051;-46,33879;-3,378;-4,57;1,192;363790,85785347;7348391,81654889
AUTO9827;-23,97052;-46,3388;-3,405;-4,57;1,165;363789,850837641;7348390,69954891
AUTO9828;-23,97053;-46,3388;-3,428;-4,57;1,142;363789,861351567;7348389,5922101
AUTO9829;-23,97055;-46,33881;-3,456;-4,57;1,114;363788,864849992;7348387,36787122
AUTO9830;-23,97056;-46,33881;-3,485;-4,57;1,085;363788,875364009;7348386,2605324
AUTO9831;-23,97057;-46,33881;-3,497;-4,57;1,073;363788,88587803;7348385,15319358
AUTO9832;-23,97058;-46,33882;-3,519;-4,57;1,051;363787,87886285;7348384,03619343
AUTO9833;-23,97059;-46,33882;-3,541;-4,57;1,029;363787,889376958;7348382,92885461
AUTO9834;-23,9706;-46,33882;-3,543;-4,57;1,027;363787,89989107;7348381,82151578
AUTO9835;-23,97062;-46,33882;-3,556;-4,57;1,014;363787,920919307;7348379,60683812
AUTO9836;-23,97063;-46,33882;-3,579;-4,57;0,991;363787,931433432;7348378,49949929
AUTO9837;-23,97064;-46,33883;-3,56;-4,57;1,01;363786,924418823;7348377,38249904
AUTO9838;-23,97065;-46,33883;-3,578;-4,57;0,992;363786,934933034;7348376,2751602
AUTO9839;-23,97066;-46,33883;-3,588;-4,57;0,982;363786,94544725;7348375,16782136
AUTO9840;-23,97068;-46,33884;-3,54;-4,57;1,03;363785,948947268;7348372,94348217
AUTO9841;-23,97069;-46,33884;-3,556;-4,57;1,014;363785,959461574;7348371,83614333
AUTO9842;-23,9707;-46,33884;-3,621;-4,57;0,949;363785,969975885;7348370,72880448
AUTO9843;-23,97071;-46,33885;-3,627;-4,57;0,943000000000001;363784,962962007;7348369,61180405
AUTO9844;-23,97072;-46,33885;-3,629;-4,57;0,941;363784,973476404;7348368,5044652
AUTO9845;-23,97074;-46,33885;-3,674;-4,57;0,896;363784,994505211;7348366,28978749
AUTO9846;-23,97075;-46,33886;-3,691;-4,57;0,879;363783,987491742;7348365,17278696
AUTO9847;-23,97076;-46,33886;-3,73;-4,57;0,84;363783,998006234;7348364,0654481
AUTO9848;-23,97077;-46,33886;-3,753;-4,57;0,817;363784,008520731;7348362,95810923
AUTO9849;-23,97078;-46,33887;-3,744;-4,57;0,826;363783,001507584;7348361,84110861
AUTO9850;-23,97079;-46,33887;-3,76;-4,57;0,810000000000001;363783,012022168;7348360,73376975
AUTO9851;-23,97081;-46,33887;-3,798;-4,57;0,772;363783,033051348;7348358,51909201
AUTO9852;-23,97082;-46,33887;-3,81;-4,57;0,76;363783,043565944;7348357,41175314
AUTO9853;-23,97083;-46,33888;-3,822;-4,57;0,748;363782,036553285;7348356,29475242
AUTO9854;-23,97084;-46,33888;-3,803;-4,57;0,767;363782,047067968;7348355,18741354
AUTO9855;-23,97085;-46,33889;-3,841;-4,57;0,729;363781,040055552;7348354,07041274
AUTO9856;-23,97086;-46,33889;-3,871;-4,57;0,699;363781,050570322;7348352,96307386
AUTO9857;-23,97087;-46,33889;-3,889;-4,57;0,681000000000001;363781,061085096;7348351,85573498
AUTO9858;-23,97089;-46,3389;-3,927;-4,57;0,643;363780,064587864;7348349,6313952
AUTO9859;-23,9709;-46,3389;-3,945;-4,57;0,625;363780,075102729;7348348,52405631
AUTO9860;-23,97091;-46,3389;-3,971;-4,57;0,599;363780,085617599;7348347,41671741
AUTO9861;-23,97092;-46,33891;-4;-4,57;0,57;363779,078605914;7348346,29971643
AUTO9862;-23,97093;-46,33891;-4,034;-4,57;0,536000000000001;363779,08912087;7348345,19237753
AUTO9863;-23,97094;-46,33891;-4,037;-4,57;0,533;363779,09963583;7348344,08503863
AUTO9864;-23,97095;-46,33892;-4,074;-4,57;0,496;363778,092624468;7348342,96803756
AUTO9865;-23,97096;-46,33892;-4,077;-4,57;0,493;363778,103139515;7348341,86069866
AUTO9866;-23,97098;-46,33893;-4,103;-4,57;0,467000000000001;363777,10664353;7348339,63635859
AUTO9867;-23,97099;-46,33893;-4,116;-4,57;0,454000000000001;363777,117158668;7348338,52901968
AUTO9868;-23,971;-46,33893;-4,155;-4,57;0,415;363777,12767381;7348337,42168076
AUTO9869;-23,97101;-46,33894;-4,181;-4,57;0,389;363776,120663096;7348336,30467952
AUTO9870;-23,97102;-46,33894;-4,2;-4,57;0,37;363776,131178325;7348335,1973406
AUTO9871;-23,97103;-46,33895;-4,23;-4,57;0,34;363775,124167852;7348334,08033926
AUTO9872;-23,97104;-46,33895;-4,234;-4,57;0,336;363775,134683168;7348332,97300034
AUTO9873;-23,97105;-46,33895;-4,2;-4,57;0,37;363775,145198488;7348331,86566141
AUTO9874;-23,97106;-46,33896;-4,217;-4,57;0,353000000000001;363774,13818834;7348330,74865999
AUTO9875;-23,97107;-46,33896;-4,219;-4,57;0,351;363774,148703747;7348329,64132106
AUTO9876;-23,97108;-46,33896;-4,272;-4,57;0,298;363774,159219158;7348328,53398212
AUTO9877;-23,97109;-46,33896;-4,295;-4,57;0,275;363774,169734573;7348327,42664319
AUTO9878;-23,9711;-46,33897;-4,294;-4,57;0,276000000000001;363773,162724831;7348326,30964167
AUTO9879;-23,97111;-46,33897;-4,286;-4,57;0,284000000000001;363773,173240334;7348325,20230273
AUTO9880;-23,97112;-46,33897;-4,317;-4,57;0,253;363773,18375584;7348324,09496379
AUTO9881;-23,97113;-46,33897;-4,333;-4,57;0,237;363773,19427135;7348322,98762484
AUTO9882;-23,97114;-46,33897;-4,332;-4,57;0,238;363773,204786865;7348321,8802859
AUTO9883;-23,97115;-46,33897;-4,378;-4,57;0,192;363773,215302383;7348320,77294695
AUTO9884;-23,97115;-46,33897;-4,379;-4,57;0,191000000000001;363773,215302383;7348320,77294695
AUTO9885;-23,97116;-46,33897;-4,424;-4,57;0,146;363773,225817906;7348319,665608
AUTO9886;-23,97117;-46,33897;-4,403;-4,57;0,167000000000001;363773,236333433;7348318,55826906
AUTO9887;-23,97118;-46,33897;-4,397;-4,57;0,173;363773,246848964;7348317,4509301
